CountyFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
16051,DETAIL,DIVERSION,170402010502,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,DIVERSION,170402150604,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16065,DETAIL,DIVERSION,170402010302,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402060701,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402060703,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402060704,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402061004,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402061007,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402061008,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402061009,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090202,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090203,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090204,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090301,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090303,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090305,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090402,IDWR,2015,35,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402090205,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402090402,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402090404,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402090405,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402090504,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402091301,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402120704,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121002,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121003,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121004,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121006,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121101,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121102,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121104,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121105,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121303,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190905,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190906,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402091206,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120103,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120104,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120105,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120106,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120107,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120108,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120401,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120402,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120501,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120502,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120503,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402120704,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402121001,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402121002,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402121003,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402121004,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402121006,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16053,DETAIL,DIVERSION,170402210902,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402091101,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402091104,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402091105,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402091106,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402091201,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402120101,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402120103,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170000000000,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402090502,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402090503,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402090504,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402090505,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091103,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091104,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091201,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091202,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091203,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091204,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091205,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091206,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091207,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091208,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091301,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091302,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091304,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091306,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402120104,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402120108,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402121006,IDWR,2015,36,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402091001,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190301,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190304,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190305,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190403,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190504,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402190505,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210403,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210501,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210502,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210603,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16013,DETAIL,DIVERSION,170402210604,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16025,DETAIL,DIVERSION,170402200205,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16025,DETAIL,DIVERSION,170402200206,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16025,DETAIL,DIVERSION,170402200307,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170402121306,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170000000000,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121102,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121203,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121205,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121303,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402121306,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190902,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190903,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190904,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190905,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402190906,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16047,DETAIL,DIVERSION,170402210904,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402121002,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402121101,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402190703,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402190704,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402190705,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402190706,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402190802,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402210802,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402210804,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402210901,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402210902,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402210903,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16063,DETAIL,DIVERSION,170402210904,IDWR,2015,37,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090104,IDWR,2015,41,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090106,IDWR,2015,41,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090107,IDWR,2015,41,,56,http://www.westernstateswater.org/Idaho
16077,DETAIL,DIVERSION,170402090303,IDWR,2015,41,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090305,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090401,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090403,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090406,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091302,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402100902,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402100905,IDWR,2015,43,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090601,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090602,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402090603,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091301,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091302,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091303,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091304,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091305,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091306,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402091307,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402110303,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402110403,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402110405,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402110406,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402110407,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120201,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120202,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120203,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120302,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120303,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120401,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120604,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16067,DETAIL,DIVERSION,170402091306,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120202,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120203,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120303,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120402,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120403,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120604,IDWR,2015,45,,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,DIVERSION,170402120604,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120303,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120502,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120604,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120608,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120701,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120702,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120703,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402120905,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16083,DETAIL,DIVERSION,170402130906,IDWR,2015,47,,56,http://www.westernstateswater.org/Idaho
16073,DETAIL,DIVERSION,170501031004,IDWR,2015,57,,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501010306,IDWR,2015,61,,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501011102,IDWR,2015,61,,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501011103,IDWR,2015,61,,56,http://www.westernstateswater.org/Idaho
16039,DETAIL,DIVERSION,170501011105,IDWR,2015,61,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140202,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140204,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140205,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140401,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140403,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16001,DETAIL,DIVERSION,170501140602,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140602,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140802,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16027,DETAIL,DIVERSION,170501140803,IDWR,2015,63,,56,http://www.westernstateswater.org/Idaho
16059,DETAIL,DIVERSION,170602020313,IDWR,2015,73,,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402060209,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402060301,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402060304,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402060305,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402061001,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402070605,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16011,DETAIL,ALLOCATION,170402070608,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170401040101,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170401040502,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170401040601,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170401040602,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170401040901,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170401040902,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170402010102,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170402010502,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170402010503,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170402050407,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170402060301,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16019,DETAIL,ALLOCATION,170402060304,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16029,DETAIL,ALLOCATION,170402070605,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,ALLOCATION,170402091301,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,ALLOCATION,170402091304,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,ALLOCATION,170402091306,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16031,DETAIL,ALLOCATION,170402091307,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402010502,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402020306,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16043,DETAIL,ALLOCATION,170402030404,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
16051,DETAIL,ALLOCATION,170402010102,IDWR,2016,1,Snake River - Wyoming to Milner Dam,56,http://www.westernstateswater.org/Idaho
